iter	RMSE
1679	721.02669
1680	720.9952948
1681	720.9496342
1682	720.8860791
1683	720.837727
1684	720.8366444
1685	720.8354858
1686	720.8354224
1687	720.8323224
1688	720.7578941
1689	720.7554485
1690	720.7313504
1691	720.7174783
1692	720.7025642
1693	720.6921131
1694	720.6856981
1695	720.654755
1696	720.6393104
1697	720.6328981
1698	720.6018299
1699	720.5969625
1700	720.5228637
1701	720.5090021
1702	720.4375782
1703	720.4354128
1704	720.4327236
1705	720.4323598
1706	720.4247015
1707	720.4027342
1708	720.3934857
1709	720.3841438
1710	720.3739841
1711	720.327764
1712	720.3176287
1713	720.3172795
1714	720.3067815
1715	720.2938605
1716	720.2351738
1717	720.1973883
1718	720.1941624
1719	720.1606796
1720	720.1482057
1721	720.1205476
1722	720.0743951
1723	720.0740484
1724	720.0507454
1725	719.9921663
1726	719.9920714
1727	719.9813546
1728	719.97986
1729	719.9403161
1730	719.9366771
1731	719.8608059
1732	719.8193393
1733	719.8053324
1734	719.7530939
1735	719.7283835
1736	719.7199794
1737	719.6550911
1738	719.655043
1739	719.6431166
1740	719.6181281
1741	719.6124998
1742	719.604319
1743	719.6002934
1744	719.5702551
1745	719.5539644
1746	719.5537323
1747	719.5277666
1748	719.522628
1749	719.4964822
1750	719.4382188
1751	719.4009239
1752	719.4009159
1753	719.3725891
1754	719.347775
1755	719.3119965
1756	719.2508582
1757	719.2434204
1758	719.240643
1759	719.1641785
1760	719.1462562
1761	719.1181857
1762	719.1054264
1763	719.0983205
1764	719.0711219
1765	719.0642863
1766	719.0622013
1767	719.0566766
1768	719.0159908
1769	719.0075503
1770	718.9547055
1771	718.9335518
1772	718.9182908
1773	718.8755698
1774	718.8343256
1775	718.804001
1776	718.766101
1777	718.7079528
1778	718.6833302
1779	718.6159002
1780	718.615794
1781	718.6150173
1782	718.6085691
1783	718.5843859
1784	718.5211756
1785	718.4578923
1786	718.4375782
1787	718.4212325
1788	718.3622769
1789	718.3612149
1790	718.3585219
1791	718.3474279
1792	718.320651
1793	718.3076404
1794	718.3032103
1795	718.302996
1796	718.234624
1797	718.2269737
1798	718.2211356
1799	718.1529987
1800	718.1529545
1801	718.1528068
1802	718.0897353
1803	718.0171657
1804	717.9715171
1805	717.9707347
1806	717.9648284
1807	717.9467287
1808	717.8911649
1809	717.8761642
1810	717.8737214
1811	717.873577
1812	717.8732849
1813	717.870866
1814	717.8440608
1815	717.844052
1816	717.807179
1817	717.7921206
1818	717.779846
1819	717.7405817
1820	717.7346611
1821	717.6680581
1822	717.6508894
1823	717.6246672
1824	717.624462
1825	717.6153503
1826	717.5856413
1827	717.5795675
1828	717.5669948
1829	717.5521541
1830	717.5159949
1831	717.5116515
1832	717.4992476
1833	717.4959727
1834	717.4338357
1835	717.4322159
1836	717.3834131
1837	717.3831525
1838	717.3767158
1839	717.3471688
1840	717.3251058
1841	717.2837049
1842	717.2700261
1843	717.2417735
1844	717.1895863
1845	717.1802894
1846	717.1523922
1847	717.1386273
1848	717.1336209
1849	717.0899101
1850	717.0638911
1851	717.029282
1852	717.0247408
1853	717.0052635
1854	716.9742438
1855	716.9646266
1856	716.8998336
1857	716.8670031
1858	716.8622116
1859	716.8402978
1860	716.8349764
1861	716.8091398
1862	716.8023244
1863	716.702851
1864	716.6909904
1865	716.6839722
1866	716.6812539
1867	716.6654681
1868	716.6454171
1869	716.597635
1870	716.5715453
1871	716.5574842
1872	716.5369492
1873	716.5368735
1874	716.5114255
1875	716.5069616
1876	716.4988855
1877	716.4511956
1878	716.449498
1879	716.437758
1880	716.4273039
1881	716.4107429
1882	716.3770752
1883	716.3559174
1884	716.3422337
1885	716.3249904
1886	716.3201698
1887	716.3181683
1888	716.3081831
1889	716.2849144
1890	716.2716151
1891	716.2661383
1892	716.252888
1893	716.2095917
1894	716.2036118
1895	716.1871602
1896	716.158892
1897	716.1512804
1898	716.1426576
1899	716.1381245
1900	716.117078
1901	716.034302
1902	716.0079436
1903	715.9995565
1904	715.9953533
1905	715.9612991
1906	715.9595979
1907	715.9135047
1908	715.8952145
1909	715.8429446
1910	715.7857397
1911	715.7465321
1912	715.7326683
1913	715.7216864
1914	715.6840614
1915	715.6557359
1916	715.63113
1917	715.6218711
1918	715.5795834
1919	715.5765154
1920	715.5504543
1921	715.4747806
1922	715.4747584
1923	715.4530916
1924	715.435091
1925	715.4281164
1926	715.421188
1927	715.3790698
1928	715.3623909
1929	715.331026
1930	715.3254165
1931	715.2901997
1932	715.2608359
1933	715.241904
1934	715.2153522
1935	715.2152634
1936	715.2135154
1937	715.201827
1938	715.2017057
1939	715.1463748
1940	715.1021568
1941	715.0780471
1942	715.0663853
1943	715.0575426
1944	715.0107789
1945	714.9600754
1946	714.9598466
1947	714.9471957
1948	714.9466073
1949	714.9095413
1950	714.9015962
1951	714.9015758
1952	714.8930576
1953	714.8739698
1954	714.852886
1955	714.8264403
1956	714.7515964
1957	714.6883629
1958	714.6685537
1959	714.6545467
1960	714.5951323
1961	714.5940982
1962	714.5850884
1963	714.5844577
1964	714.5642012
1965	714.5412628
1966	714.5409536
1967	714.5066908
1968	714.4926354
1969	714.4924165
1970	714.4830388
1971	714.4739211
1972	714.4669213
1973	714.4632582
1974	714.4550097
1975	714.3729816
1976	714.3694392
1977	714.3395694
1978	714.3353318
1979	714.3166192
1980	714.3110177
1981	714.2963001
1982	714.2671165
1983	714.2517258
1984	714.2035549
1985	714.1529759
1986	714.1127675
1987	714.1050619
1988	714.0835095
1989	714.0282689
1990	714.0278104
1991	713.9979636
1992	713.9969747
1993	713.9781016
1994	713.954655
1995	713.9441637
1996	713.9115394
1997	713.8750071
1998	713.8443901
1999	713.8347429
2000	713.8331894
2001	713.8290643
2002	713.7858254
2003	713.766145
2004	713.7601774
2005	713.7480939
2006	713.7479225
2007	713.7306396
2008	713.7263027
2009	713.7262803
2010	713.7262583
2011	713.6995281
2012	713.6870072
2013	713.6705772
2014	713.6655192
2015	713.6654992
2016	713.6566937
2017	713.6451925
2018	713.6340443
2019	713.6154146
2020	713.5983706
2021	713.598366
2022	713.5788242
2023	713.5673721
2024	713.5662409
2025	713.5438471
2026	713.5355564
2027	713.5314023
2028	713.4958234
2029	713.4557393
2030	713.4395531
2031	713.3983888
2032	713.3797557
2033	713.3695747
2034	713.3695537
2035	713.3655849
2036	713.3655641
2037	713.346306
2038	713.3442343
2039	713.3290373
2040	713.321667
2041	713.31895
2042	713.2900478
2043	713.2261175
2044	713.1978602
2045	713.1621526
2046	713.1183954
2047	713.074686
2048	713.0610453
2049	713.0610268
2050	713.0402537
2051	713.0337909
2052	713.0312985
2053	713.0010727
2054	712.9985006
2055	712.9559857
2056	712.9323648
2057	712.930887
2058	712.930295
2059	712.9296151
2060	712.915805
2061	712.8506588
2062	712.8098019
2063	712.7996187
2064	712.7996026
2065	712.7841883
2066	712.7541882
2067	712.7404465
2068	712.7029511
2069	712.7027773
2070	712.7016352
2071	712.6590716
2072	712.6422388
2073	712.6422234
2074	712.6420717
2075	712.6233076
2076	712.5982867
2077	712.572954
2078	712.5575277
2079	712.5250353
2080	712.5233361
2081	712.4861817
2082	712.4764014
2083	712.4159292
2084	712.403489
2085	712.403474
2086	712.3749772
2087	712.3451337
2088	712.3302337
2089	712.3013688
2090	712.2932148
2091	712.2795339
2092	712.2660053
2093	712.2659423
2094	712.2624925
2095	712.2095713
2096	712.203018
2097	712.2030047
2098	712.1837115
2099	712.1720489
2100	712.1596252
2101	712.1596123
2102	712.0987127
2103	712.0745036
2104	712.0089794
2105	711.9821846
2106	711.9591026
2107	711.938758
2108	711.9369406
2109	711.8770359
2110	711.8700151
2111	711.851775
2112	711.8488009
2113	711.8414726
2114	711.8261302
2115	711.8102862
2116	711.8017057
2117	711.7619207
2118	711.7597348
2119	711.7517706
2120	711.7372406
2121	711.7188381
2122	711.689469
2123	711.6744473
2124	711.6744386
2125	711.67443
2126	711.6630819
2127	711.640024
2128	711.6384252
2129	711.6072031
2130	711.6004658
2131	711.5939031
2132	711.5528131
2133	711.544181
2134	711.5337497
2135	711.5313624
2136	711.5211347
2137	711.472545
2138	711.4608052
2139	711.4487829
2140	711.4335515
2141	711.3828046
2142	711.3771003
2143	711.3540559
2144	711.3472711
2145	711.3472624
2146	711.3244261
2147	711.3093624
2148	711.2949888
2149	711.2931995
2150	711.2890069
2151	711.2821691
2152	711.2790822
2153	711.2438332
2154	711.2366173
2155	711.1899893
2156	711.1622252
2157	711.1357142
2158	711.0971779
2159	711.0672516
2160	711.0423864
2161	711.0202968
2162	711.0141956
2163	711.007316
2164	710.9964609
2165	710.9917534
2166	710.9614496
2167	710.9397561
2168	710.9241319
2169	710.8911154
2170	710.8886551
2171	710.8835298
2172	710.8753151
2173	710.8690454
2174	710.8660767
2175	710.854062
2176	710.812765
2177	710.8079744
2178	710.7894099
2179	710.7624908
2180	710.7288727
2181	710.7101564
2182	710.6749955
2183	710.6693193
2184	710.6674719
2185	710.656146
2186	710.641296
2187	710.6102686
2188	710.6101371
2189	710.5792912
2190	710.5792572
2191	710.5476314
2192	710.5398584
2193	710.5226427
2194	710.4990589
2195	710.4975645
2196	710.4837744
2197	710.4688347
2198	710.4311064
2199	710.4177803
2200	710.402731
2201	710.3504367
2202	710.3330367
2203	710.3120627
2204	710.2814128
2205	710.2459419
2206	710.2304158
2207	710.2300083
2208	710.1847208
2209	710.1713134
2210	710.1190832
2211	710.0893399
2212	710.0797071
2213	710.0796996
2214	710.0533455
2215	710.0489992
2216	710.0472885
2217	710.0327199
2218	710.0025839
2219	709.9516387
2220	709.9383583
2221	709.91592
2222	709.9138231
2223	709.9138158
2224	709.9118396
2225	709.8902419
2226	709.8865142
2227	709.8751446
2228	709.8633012
2229	709.8206368
2230	709.8206062
2231	709.811735
2232	709.8041232
2233	709.8017023
2234	709.7974698
2235	709.768905
2236	709.7537545
2237	709.7072825
2238	709.6703315
2239	709.6652607
2240	709.6632173
2241	709.6265991
2242	709.5864059
2243	709.5778089
2244	709.5251111
2245	709.5076995
2246	709.5024072
2247	709.5005267
2248	709.4905615
2249	709.4885459
2250	709.4626658
2251	709.4626593
2252	709.4606963
2253	709.4331313
2254	709.4329114
2255	709.4299818
2256	709.4214609
2257	709.4061922
2258	709.3682494
2259	709.3536122
2260	709.3491321
2261	709.3458274
2262	709.3458206
2263	709.3256447
2264	709.3250536
2265	709.3020613
2266	709.2811046
2267	709.261584
2268	709.2615779
2269	709.2471861
2270	709.2254058
2271	709.2238795
2272	709.1962023
2273	709.1910037
2274	709.1470748
2275	709.1470085
2276	709.1469792
2277	709.1384698
2278	709.138464
2279	709.1384619
2280	709.1305282
2281	709.1048725
2282	709.0916633
2283	709.0486488
2284	709.0342988
2285	709.002325
2286	708.9998472
2287	708.997696
2288	708.979494
2289	708.9705588
2290	708.9543947
2291	708.9468713
2292	708.9148613
2293	708.907961
2294	708.8653043
2295	708.8652988
2296	708.8522003
2297	708.8521951
2298	708.8453472
2299	708.8136836
2300	708.7969621
2301	708.793509
2302	708.7534262
2303	708.7452851
2304	708.7310163
2305	708.7131286
2306	708.7060805
2307	708.6913093
2308	708.6831484
2309	708.6770081
2310	708.6697157
2311	708.6617547
2312	708.6606064
2313	708.6576614
2314	708.6532035
2315	708.6407259
2316	708.6208727
2317	708.6061467
2318	708.6039069
2319	708.594786
2320	708.5791918
2321	708.5643135
2322	708.5542459
2323	708.5410567
2324	708.5392839
2325	708.4995432
2326	708.4736854
2327	708.4512164
2328	708.4474642
2329	708.4168437
2330	708.3940462
2331	708.3606058
2332	708.3377347
2333	708.3248473
2334	708.306999
2335	708.3069935
2336	708.3018295
2337	708.2734195
2338	708.2646295
2339	708.2490812
2340	708.2312542
2341	708.2004335
2342	708.1747703
2343	708.150558
2344	708.1087096
2345	708.0930334
2346	708.0914378
2347	708.0533806
2348	708.02873
2349	707.9958197
2350	707.9592088
2351	707.929714
2352	707.9249611
2353	707.8923789
2354	707.8911558
2355	707.8881714
2356	707.8839011
2357	707.8710964
2358	707.871094
2359	707.8672533
2360	707.849073
2361	707.8227808
2362	707.8109413
2363	707.8094058
2364	707.8004578
2365	707.7993712
2366	707.7993664
2367	707.7704686
2368	707.7565175
2369	707.7396244
2370	707.7210862
2371	707.6834831
2372	707.6792117
2373	707.6735069
2374	707.6735021
2375	707.6723223
2376	707.6593924
2377	707.6440429
2378	707.6417816
2379	707.6387251
2380	707.5938283
2381	707.5855698
2382	707.5760028
2383	707.5735777
2384	707.5477831
2385	707.5090086
2386	707.4926879
2387	707.4620488
2388	707.4534179
2389	707.407823
2390	707.366868
2391	707.3571216
2392	707.3422582
2393	707.3119911
2394	707.2833154
2395	707.2790321
2396	707.2665708
2397	707.256462
2398	707.2437641
2399	707.2424507
2400	707.2206224
2401	707.2150223
2402	707.2012423
2403	707.1873895
2404	707.1660053
2405	707.1549049
2406	707.098375
2407	707.0736821
2408	707.0119825
2409	707.0115489
2410	706.9844861
2411	706.9720707
2412	706.9709156
2413	706.9640062
2414	706.9626492
2415	706.9265244
2416	706.9255249
2417	706.915294
2418	706.8983245
2419	706.8790935
2420	706.8577095
2421	706.8265515
2422	706.8203789
2423	706.8193755
2424	706.8169685
2425	706.7760987
2426	706.7753839
2427	706.7627143
2428	706.7368802
2429	706.7357267
2430	706.6990851
2431	706.6959855
2432	706.6862751
2433	706.6707112
2434	706.6602699
2435	706.6536644
2436	706.6408367
2437	706.6066291
2438	706.6034078
2439	706.593665
2440	706.5927308
2441	706.5667304
2442	706.5658573
2443	706.5592526
2444	706.537696
2445	706.5338403
2446	706.5142389
2447	706.5103073
2448	706.5000401
2449	706.4958182
2450	706.4739896
2451	706.4665752
2452	706.4456731
2453	706.4420714
2454	706.4382104
2455	706.4272447
2456	706.4199539
2457	706.3810173
2458	706.3653147
2459	706.3472347
2460	706.3434272
2461	706.3360938
2462	706.3184038
2463	706.3182439
2464	706.298035
2465	706.2965639
2466	706.2942199
2467	706.275501
2468	706.2647336
2469	706.2554415
2470	706.2476562
2471	706.216137
2472	706.1771944
2473	706.1535753
2474	706.1371255
2475	706.1234568
2476	706.0928936
2477	706.0888755
2478	706.0450552
2479	706.0419863
2480	706.0340085
2481	706.0311042
2482	706.022786
2483	706.0048234
2484	705.9720339
2485	705.9640583
2486	705.9457596
2487	705.9057771
2488	705.9028696
2489	705.8808395
2490	705.8808345
2491	705.876492
2492	705.868358
2493	705.8601757
2494	705.8528319
2495	705.8391573
2496	705.839153
2497	705.8271903
2498	705.8216954
2499	705.8181657
2500	705.8109869
2501	705.7865546
2502	705.770109
2503	705.7661104
2504	705.730169
2505	705.7282931
2506	705.7238642
2507	705.7198294
2508	705.7086745
2509	705.7062356
2510	705.6990091
2511	705.6948244
2512	705.6643962
2513	705.6429216
2514	705.6107617
2515	705.5995291
2516	705.5929588
2517	705.572152
2518	705.5595463
2519	705.5528909
2520	705.5528437
2521	705.5494658
2522	705.5465412
2523	705.5365383
2524	705.5311051
2525	705.5263609
2526	705.5225003
2527	705.519982
2528	705.4919361
2529	705.4819967
2530	705.4744251
2531	705.4676515
2532	705.4649268
2533	705.449977
2534	705.4476368
2535	705.4398911
2536	705.4321865
2537	705.4303179
2538	705.4191498
2539	705.4145723
2540	705.4124116
2541	705.3947519
2542	705.3883657
2543	705.3801447
2544	705.3458961
2545	705.3353346
2546	705.3256139
2547	705.3121351
2548	705.2705949
2549	705.2541207
2550	705.2532019
2551	705.2349219
2552	705.2275324
2553	705.2187753
2554	705.2148522
2555	705.2144304
2556	705.21437
2557	705.2120573
2558	705.1936492
2559	705.1738474
2560	705.1570001
2561	705.1533027
2562	705.1407064
2563	705.1225967
2564	705.1006769
2565	705.0950367
2566	705.0603945
2567	705.0551969
2568	705.0409886
2569	705.035865
2570	705.0242246
2571	705.0149628
2572	705.0069145
2573	704.9892639
2574	704.9861877
2575	704.9861463
2576	704.9797913
2577	704.969125
2578	704.9505834
2579	704.9410463
2580	704.9129152
2581	704.8803516
2582	704.8706503
2583	704.8535261
2584	704.8256721
2585	704.8065678
2586	704.7856218
2587	704.7723625
2588	704.7540699
2589	704.7400082
2590	704.736432
2591	704.7300966
2592	704.7157429
2593	704.6905074
2594	704.6759857
2595	704.6722866
2596	704.6657862
2597	704.6561031
2598	704.6501043
2599	704.6434999
2600	704.6359143
2601	704.6038682
2602	704.5976473
2603	704.5823351
2604	704.5740186
2605	704.5508483
2606	704.5481386
2607	704.5337527
2608	704.5271822
2609	704.5255478
2610	704.5074137
2611	704.4846282
2612	704.4747912
2613	704.4498321
2614	704.4331415
2615	704.4065079
2616	704.4064799
2617	704.3942286
2618	704.3768069
2619	704.3615665
2620	704.3599205
2621	704.3478195
2622	704.3308509
2623	704.3131693
2624	704.3097853
2625	704.3090414
2626	704.3009484
2627	704.2796922
2628	704.269695
2629	704.2601251
2630	704.2559981
2631	704.2545729
2632	704.2282264
2633	704.2035421
2634	704.1896696
2635	704.1687288
2636	704.1673695
2637	704.1504176
2638	704.1496013
2639	704.1247506
2640	704.1026965
2641	704.0808097
2642	704.0606095
2643	704.0397095
2644	704.0221291
2645	704.0111774
2646	704.0111739
2647	703.9951972
2648	703.9707604
2649	703.9485939
2650	703.9412287
2651	703.9361625
2652	703.9322304
2653	703.925598
2654	703.9090104
2655	703.9044116
2656	703.8866319
2657	703.870993
2658	703.8645923
2659	703.8468564
2660	703.8384567
2661	703.8350697
2662	703.8232745
2663	703.8157435
2664	703.8024041
2665	703.7915
2666	703.7820126
2667	703.7700239
2668	703.7621939
2669	703.7604277
2670	703.7572276
2671	703.753103
2672	703.750692
2673	703.713495
2674	703.7121031
2675	703.7094983
2676	703.7093712
2677	703.7093679
2678	703.7076479
2679	703.6893705
2680	703.675217
2681	703.6705615
2682	703.6644914
2683	703.662319
2684	703.6531686
2685	703.6526716
2686	703.6384913
2687	703.6325892
2688	703.6317786
2689	703.6274974
2690	703.6161686
2691	703.5965976
2692	703.5810022
2693	703.5756873
2694	703.5744453
2695	703.5668551
2696	703.5425011
2697	703.5289331
2698	703.5017438
2699	703.5008178
2700	703.4940544
2701	703.489184
2702	703.4848077
2703	703.4825279
2704	703.4786437
2705	703.4691923
2706	703.4617808
2707	703.435157
2708	703.4130679
2709	703.3973846
2710	703.3906652
2711	703.3865446
2712	703.3604275
2713	703.3444812
2714	703.3411229
2715	703.3317937
2716	703.3272687
2717	703.317604
2718	703.3144122
2719	703.3094001
2720	703.3069547
2721	703.2979836
2722	703.2921075
2723	703.2785708
2724	703.2751624
2725	703.2652979
2726	703.252501
2727	703.2460593
2728	703.2416427
2729	703.2177229
2730	703.2022102
2731	703.1828907
2732	703.1816159
2733	703.1724643
2734	703.1634525
2735	703.1634506
2736	703.1314433
2737	703.1230962
2738	703.085292
2739	703.0693469
2740	703.0393873
2741	703.0393856
2742	703.0386447
2743	703.0273182
2744	703.0180244
2745	703.0154277
2746	702.9837152
2747	702.9836364
2748	702.9644164
2749	702.964405
2750	702.9385604
2751	702.9373536
2752	702.9310124
2753	702.9222657
2754	702.9110778
2755	702.9031046
2756	702.8840702
2757	702.8735128
2758	702.8660497
2759	702.8657372
2760	702.8483314
2761	702.8448719
2762	702.8127725
2763	702.8103512
2764	702.8026786
2765	702.7886966
2766	702.7805253
2767	702.7712394
2768	702.7630281
2769	702.7564635
2770	702.7301158
2771	702.7268667
2772	702.7106716
2773	702.6936808
2774	702.6902766
2775	702.6662973
2776	702.6515011
2777	702.6514944
2778	702.6430109
2779	702.6430093
2780	702.633427
2781	702.6300907
2782	702.5988587
2783	702.5796039
2784	702.566265
2785	702.5586841
2786	702.5383803
2787	702.525795
2788	702.4903719
2789	702.4656294
2790	702.4610953
2791	702.4541995
2792	702.4437851
2793	702.4388156
2794	702.4187121
2795	702.3878367
2796	702.3745627
2797	702.3741843
2798	702.3686919
2799	702.3683481
2800	702.3665638
2801	702.3488193
2802	702.3393377
2803	702.3244649
2804	702.2961815
2805	702.2933142
2806	702.2684433
2807	702.2466917
2808	702.2408704
2809	702.2354437
2810	702.2354424
2811	702.2186206
2812	702.1998686
2813	702.1844789
2814	702.1779094
2815	702.1777463
2816	702.165394
2817	702.1431806
2818	702.1382293
2819	702.1363441
2820	702.1273675
2821	702.1068888
2822	702.1021614
2823	702.0794003
2824	702.0754858
2825	702.0689898
2826	702.0393611
2827	702.028026
2828	702.0182711
2829	702.0122203
2830	701.9916912
2831	701.9904875
2832	701.9847522
2833	701.9698265
2834	701.9439786
2835	701.9311087
2836	701.8933932
2837	701.8787516
2838	701.8635671
2839	701.8610801
2840	701.8597702
2841	701.8502881
2842	701.8363274
2843	701.82419
2844	701.8225611
2845	701.8171162
2846	701.8098062
2847	701.7995108
2848	701.7898183
2849	701.755022
2850	701.7547424
2851	701.7535571
2852	701.749366
2853	701.7352543
2854	701.7172078
2855	701.7029044
2856	701.7025126
2857	701.6969733
2858	701.6855437
2859	701.6748447
2860	701.6734313
2861	701.6652543
2862	701.6646725
2863	701.6450095
2864	701.6244835
2865	701.6210495
2866	701.6138126
2867	701.6092403
2868	701.6026674
2869	701.5966524
2870	701.5719293
2871	701.5584759
2872	701.5462581
2873	701.5178116
2874	701.5014808
2875	701.4724864
2876	701.4629992
2877	701.453275
2878	701.4372799
2879	701.4369246
2880	701.4313277
2881	701.4182821
2882	701.4008981
2883	701.3974561
2884	701.3821846
2885	701.3818815
2886	701.3784417
2887	701.3609058
2888	701.3566435
2889	701.3538713
2890	701.3484512
2891	701.3406333
2892	701.3400358
2893	701.3199461
2894	701.3134813
2895	701.2967859
2896	701.2856469
2897	701.282118
2898	701.2461896
2899	701.2233196
2900	701.2195502
2901	701.1950175
2902	701.1805997
2903	701.1706252
2904	701.168166
2905	701.1678993
2906	701.153186
2907	701.146471
2908	701.1296298
2909	701.1258875
2910	701.1011945
2911	701.0874696
2912	701.0858466
2913	701.0855871
2914	701.0734228
2915	701.059893
2916	701.0593507
2917	701.045579
2918	701.0246269
2919	701.0216582
2920	701.013421
2921	700.999807
2922	700.9884877
2923	700.9706241
2924	700.9626208
2925	700.9557999
2926	700.9529987
2927	700.933893
2928	700.9283799
2929	700.9137136
2930	700.8905596
2931	700.8866295
2932	700.8795042
2933	700.8795026
2934	700.8763556
2935	700.8708501
2936	700.846936
2937	700.8444595
2938	700.8358519
2939	700.8195218
2940	700.8118718
2941	700.7919805
2942	700.7897574
2943	700.7787341
2944	700.7634511
2945	700.7545565
2946	700.7515618
2947	700.7407114
2948	700.7308032
2949	700.7144822
2950	700.7078836
2951	700.6973571
2952	700.6885691
2953	700.6843272
2954	700.6832122
2955	700.6747407
2956	700.6731496
2957	700.6692588
2958	700.664535
2959	700.6538583
2960	700.6479392
2961	700.6343238
2962	700.6328782
2963	700.6296436
2964	700.6285969
2965	700.6093532
2966	700.6034221
2967	700.5866859
2968	700.5833182
2969	700.5808246
2970	700.5737296
2971	700.5448418
2972	700.5338707
2973	700.5170999
2974	700.5029185
2975	700.4972782
2976	700.4778654
2977	700.4696928
2978	700.4636131
2979	700.4583532
2980	700.4408237
2981	700.4336223
2982	700.4051551
2983	700.3792185
2984	700.3679051
2985	700.3609884
2986	700.3356023
2987	700.3308326
2988	700.313049
2989	700.304411
2990	700.2952112
2991	700.2866544
2992	700.2705936
2993	700.2702863
2994	700.2607716
2995	700.257491
2996	700.2525651
2997	700.2467033
2998	700.2410866
2999	700.2245737
3000	700.2083651
3001	700.1934372
3002	700.186517
3003	700.1830878
3004	700.1716261
3005	700.1673941
3006	700.1502635
3007	700.1322887
3008	700.1320689
3009	700.1232359
3010	700.1009696
3011	700.0959274
3012	700.0888989
3013	700.0776903
3014	700.0722467
3015	700.063541
3016	700.0498872
3017	700.0408774
3018	700.0364994
3019	700.0308748
3020	700.0204666
3021	700.0119422
3022	700.0034557
3023	699.9976021
3024	699.98054
3025	699.9771377
3026	699.9745599
3027	699.9719686
3028	699.9670374
3029	699.9649133
3030	699.9487915
3031	699.9316223
3032	699.9198889
3033	699.9131042
3034	699.8888097
3035	699.8675579
3036	699.8502376
3037	699.8369057
3038	699.8357415
3039	699.8293443
3040	699.8153184
3041	699.8007224
3042	699.7754905
3043	699.7684176
3044	699.7598883
3045	699.7473702
3046	699.7325311
3047	699.7256443
3048	699.7234325
3049	699.7105421
3050	699.699804
3051	699.6911926
3052	699.6805228
3053	699.673719
3054	699.6727862
3055	699.6509456
3056	699.6355178
3057	699.633894
3058	699.614338
3059	699.604252
3060	699.5992667
3061	699.5863756
3062	699.580528
3063	699.5788019
3064	699.5769108
3065	699.5506316
3066	699.5481197
3067	699.5310607
3068	699.5302445
3069	699.525667
3070	699.52324
3071	699.5179965
3072	699.5110509
3073	699.5056109
3074	699.5023595
3075	699.4753873
3076	699.4752738
3077	699.4673507
3078	699.4656961
3079	699.4566825
3080	699.4369371
3081	699.4358536
3082	699.4079001
3083	699.3966219
3084	699.3950228
3085	699.3916905
3086	699.390988
3087	699.3825637
3088	699.3687356
3089	699.3654193
3090	699.3576799
3091	699.3467576
3092	699.3431096
3093	699.3416689
3094	699.3415141
3095	699.337928
3096	699.3346021
3097	699.3192616
3098	699.3097047
3099	699.3067608
3100	699.3003937
3101	699.2960644
3102	699.2936966
3103	699.2718138
3104	699.2631755
3105	699.2518051
3106	699.2495658
3107	699.2404684
3108	699.2268543
3109	699.2205082
3110	699.220416
3111	699.2170028
3112	699.2037389
3113	699.1956297
3114	699.1947431
3115	699.190813
3116	699.1882912
3117	699.1713377
3118	699.164706
3119	699.1610649
3120	699.1553245
3121	699.1529307
3122	699.145171
3123	699.1448303
3124	699.1317204
3125	699.1217143
3126	699.1168857
3127	699.1133268
3128	699.0883924
3129	699.0829757
3130	699.0786827
3131	699.0709852
3132	699.0661252
3133	699.0603726
3134	699.0574617
3135	699.0397521
3136	699.0322907
3137	699.0322896
3138	699.0177054
3139	699.0062252
3140	698.9944227
3141	698.9838587
3142	698.9797951
3143	698.9706221
3144	698.9677647
3145	698.9541498
3146	698.945277
3147	698.9392662
3148	698.9306042
3149	698.928493
3150	698.9087641
3151	698.8918188
3152	698.8901579
3153	698.8817275
3154	698.8698249
3155	698.8668819
3156	698.86588
3157	698.8625449
3158	698.8430035
3159	698.8361084
3160	698.8347894
3161	698.8292194
3162	698.82627
3163	698.803101
3164	698.8016116
3165	698.7971704
3166	698.7849811
3167	698.7724225
3168	698.7700151
3169	698.7642083
3170	698.7629901
3171	698.7485239
3172	698.7313172
3173	698.7157486
3174	698.7145924
3175	698.7007823
3176	698.6937998
3177	698.6840571
3178	698.6775279
3179	698.6689346
3180	698.6641203
3181	698.6562386
3182	698.6513671
3183	698.6413975
3184	698.6233597
3185	698.6201075
3186	698.6123636
3187	698.6089349
3188	698.5999292
3189	698.5887795
3190	698.5748429
3191	698.553697
3192	698.5329732
3193	698.5288942
3194	698.5231758
3195	698.5220653
3196	698.5145162
3197	698.5137505
3198	698.4892871
3199	698.4804832
3200	698.4675387
3201	698.4543789
3202	698.4462495
3203	698.444676
3204	698.4446582
3205	698.423753
3206	698.4195584
3207	698.3897982
3208	698.3887111
3209	698.3812928
3210	698.3694562
3211	698.3565792
3212	698.3419051
3213	698.3344298
3214	698.328882
3215	698.3233463
3216	698.3221584
3217	698.3193753
3218	698.3011094
3219	698.2951767
3220	698.2935975
3221	698.2871734
3222	698.2615537
3223	698.2594674
3224	698.2535235
3225	698.249206
3226	698.2293666
3227	698.2178597
3228	698.2166934
3229	698.2132977
3230	698.2053037
3231	698.1981224
3232	698.1645857
3233	698.1579155
3234	698.1568298
3235	698.1509599
3236	698.1435666
3237	698.1336717
3238	698.1311176
3239	698.1222064
3240	698.1120562
3241	698.1025167
3242	698.1007297
3243	698.0967953
3244	698.0823853
3245	698.0646474
3246	698.0584285
3247	698.0531641
3248	698.0484828
3249	698.0460417
3250	698.0325983
3251	698.0314163
